,x1,x2,y
46,0.3711602384588553,0.3909874360370635,0.0
47,-3.730338842549739,-1.638473584178452,0.0
48,0.352484079813873,0.3587455938503074,0.0
49,-1.486942058491037,-1.200256451908562,0.0
50,-0.7452904156007615,-0.662747681841342,0.0
51,0.5638074424008005,0.6310916670387686,0.0
52,1.2709317896811472,1.9114870525997834,0.0
53,0.5351336074317933,0.5618076259230459,0.0
54,-0.17133037461682124,-0.1647899401230322,0.0
55,-2.501972934308102,-1.6794172456373373,0.0
56,-2.632754483077011,-1.524978353902919,0.0
57,-3.155615496136574,-1.6868484207146328,0.0
58,-2.1102249020019133,-1.4571430123207674,0.0
59,-3.5130356290686895,-1.778950383176616,0.0
60,-0.03520181554023685,-0.034891596475667676,0.0
61,-3.9984311418183838,-1.5225792561278262,0.0
62,-3.080954450571367,-1.6677638325953643,0.0
63,-1.7902302423992484,-1.3403666454065195,0.0
64,-3.3752054395925604,-1.7131120999797096,0.0
65,-2.3857857471305315,-1.5185154898979472,0.0
66,-3.5474126746805226,-1.1351471661729151,0.0
67,-2.923443842844944,-0.6426378427457694,0.0
68,-1.0100970450320959,-0.06833662711630259,0.0
69,-0.3021858375662685,-0.29201707375991853,0.0
70,-0.1479471988130121,-0.14121811607765106,0.0
71,-2.41113497815754,-1.5067057364680128,0.0
72,-3.520659701965515,-1.5299570677671301,0.0
73,-3.0976248030545053,-0.7943857203795034,0.0
74,-3.8645357358442696,-1.39958851607886,0.0
75,0.0346287901545725,0.035609308127951454,0.0
76,-3.8129773318084825,-1.797308781020036,0.0
77,-2.549411643498086,-0.5113928841351972,0.0
78,-3.6183354648469495,-1.12667181744545,0.0
79,-2.3172096784980316,-0.42118547861574723,0.0
80,-3.8584330122235646,-1.4566904957894817,0.0
81,-3.7718252826082015,-1.3384713171549039,0.0
82,-3.2264342433193973,-0.8164791316872534,0.0
83,-2.4974810703741395,-0.4737904812764718,0.0
84,-2.9415797638733587,-0.6397535070305839,0.0
85,-2.9139185869108855,-0.6342863736768768,0.0
86,-3.706239643489202,-1.3806164111463899,0.0
87,-1.952657093545514,-0.2577948577008951,0.0
88,-2.660204339388436,-0.44770181925818225,0.0
89,0.8173041411385082,-0.04129041312612247,0.0
90,1.2176851176267431,-0.09767527682362619,0.0
91,-1.6624617454094852,-0.17861815413225335,0.0
92,-2.7511141081386317,-0.5675416709682969,0.0
93,-3.3187370052714016,-0.8137403010418727,0.0
94,-0.21406318176421563,-0.0026392355782220204,0.0
95,-1.0990222195897803,-0.07250970279451682,0.0
96,-1.9476778541078408,-0.26343768708844634,0.0
97,-0.4999910136282419,-0.020647822314858007,0.0
98,-2.5261850687986924,-0.40330571464263393,0.0
99,1.9636077277772677,-0.23870489920658625,0.0
100,-1.0271584285887327,-0.09516269565593045,0.0
101,3.0324834079488947,-0.7989918126240533,0.0
102,1.5155902690843996,-0.166006987794491,0.0
103,2.2186428284641115,-0.3644060263875128,0.0
104,-2.403858210138478,-0.38602437019021735,0.0
105,2.0063052080094543,-0.220189573604671,0.0
106,3.179116282575767,-0.7753703385444238,0.0
107,-1.451883510811279,-0.12217058168927161,0.0
108,1.2149639304618243,-0.08424207557169724,0.0
109,2.0461330053696685,-0.29809936082721306,0.0
110,-1.6218261398374079,-0.19686970187347969,0.0
111,3.1799319983887973,-0.7530750173379204,0.0
112,3.967991875724409,-1.468318421215277,0.0
113,0.3298977279850844,-0.009556106004976176,0.0
114,4.078165875644617,-1.2021112156351579,0.0
115,-0.31756601245960026,-0.009605467728499241,0.0
116,3.3112911297433727,-0.8108829197698592,0.0
117,-0.9528093857907303,-0.05683463534528931,0.0
118,3.037689983852599,-1.6734774247734663,0.0
119,3.5505299156592303,-1.4046097380199243,0.0
120,3.559907747810662,-1.1234315214879325,0.0
121,2.3366328470566122,-0.4041227790929303,0.0
122,2.3135243335135094,-1.5716475470795548,0.0
123,0.2794952123584804,-0.2609339436112451,0.0
124,0.15186254664341925,-0.00026240406132221135,0.0
125,1.96155941018625,-1.449021150563429,0.0
126,0.5473532601543797,-0.4900442604221519,0.0
127,3.490440344279213,-1.852631148440783,0.0
128,2.7256604189730784,-0.5416991945253374,0.0
129,2.136065075222166,-1.5391420716312967,0.0
130,3.6704224769740943,-1.6887137699648298,0.0
131,3.9226094740358857,-1.4867407446964291,0.0
132,3.0886203081203654,-0.7976744594516793,0.0
133,1.9294843307330813,-1.3907358896735182,0.0
134,1.3894699498002347,-1.1436753052323643,0.0
135,3.514282181174744,-1.5739383397210376,0.0
136,1.1303569616343794,-0.8874266860529063,0.0
137,3.3354546021176485,-1.2110201134987546,0.0
138,0.009159052302741864,-0.00858734619944527,0.0
139,1.6809725367138282,-1.1945216677917523,0.0
140,2.3071097052983083,-1.5342836000883575,0.0
141,2.214048317203505,-1.5789843302651065,0.0
142,-0.5318427263001312,0.5807322183123393,0.0
143,-0.34587482892703936,0.371643283656051,0.0
144,-0.09838266007904296,0.09984701265518478,0.0
145,0.6550294279108397,-0.586327973188422,0.0
146,0.5836124332564965,-0.526306388344561,0.0
147,-0.768172853734812,0.8879626683464172,0.0
148,-0.05527257031664164,0.056468969190544,0.0
149,-1.2596195632563636,1.5931826184174023,0.0
150,0.942805935954027,-0.8251368451063994,0.0
151,3.7768153069297803,-1.2084574988071584,0.0
152,-1.7092245776496378,2.7833658224780677,0.0
153,-1.0816951691364758,3.4310560665781815,0.0
154,-1.4030703873323684,1.889011328674632,0.0
155,-0.6436345189849382,0.7170826979083673,0.0
156,-0.632543453714377,0.7167769546883935,0.0
157,-0.8537135503045984,1.005587089297039,0.0
158,-1.2277252576064366,1.578889378166002,0.0
159,0.9507402305559949,-0.7970087340083396,0.0
160,-0.5973751254554265,0.658892564458029,0.0
161,0.5019331760329936,-0.47138174244214764,0.0
162,-1.8898846717454627,3.0691483686427343,0.0
163,-1.2360222016037599,1.6417211659783144,0.0
164,-1.7486159976498312,3.4313837814364305,0.0
165,-1.488282620568446,2.22472259773876,0.0
166,-1.2781042055133878,3.5935630492937753,0.0
167,-1.9933836091919024,3.8233818603774488,0.0
168,-0.06807583707423932,0.9781728832968241,0.0
169,1.0796824091626194,-0.9086285452580259,0.0
170,-1.4973301448014786,2.1623264484057487,0.0
171,-1.0224849666943834,3.5519155579458848,0.0
172,-0.06880686265101525,-1.1311193566029059,0.0
173,-1.7728429650772697,3.413995237016308,0.0
174,-1.4290359870691092,3.335090918878256,0.0
175,-1.6319160802957258,3.4383753479674466,0.0
176,-0.15741345284900898,1.3520465325020974,0.0
177,-1.697329588721542,3.760533467737508,0.0
178,-0.7206911072235377,3.3030166497658495,0.0
179,-1.4983661838346756,3.5526743317027734,0.0
180,-1.5328513545621936,2.370568078693202,0.0
181,-0.7830792887375602,3.184845396151883,0.0
182,-0.5655459447011267,2.9810048589116267,0.0
183,-0.004282475572981289,0.3102653020858412,0.0
184,-0.9548161722552193,3.334807409684835,0.0
185,-1.4302729898765092,3.7478903406328423,0.0
186,-0.19913903867972413,1.7569878606961435,0.0
187,-0.3932284582971785,2.4123391492221438,0.0
188,-0.3139175789704319,2.2616019816692736,0.0
189,-0.5556293827359788,2.8430875293543663,0.0
190,-0.05617292043162338,-0.8084642556288986,0.0
191,-0.05842576063222713,0.7976012175821191,0.0
192,-0.8070369997435238,-3.166023005657808,0.0
193,-0.18601687852252236,-1.739233414386681,0.0
194,-0.009655902264740593,-0.30330046038615105,0.0
195,-1.5266455794283011,3.514489287120406,0.0
196,-0.023254332287044203,-0.4482114497874292,0.0
197,-0.021166512367463346,-0.6802225386183638,0.0
198,-0.2379128869985525,-1.8946158721512878,0.0
199,-0.5858464101358456,-3.091259938950624,0.0
200,-1.0704958072229525,3.682524609580073,1.0
201,-0.0023290599370240955,-0.24877516456411744,1.0
202,-0.09279808490184539,-1.1126458330432454,1.0
203,-0.9240811812930435,-3.3128714882035184,1.0
204,-0.042741541127653854,0.9830649005528309,1.0
205,-0.07883061558521853,-1.0620055165928968,1.0
206,-1.3547123039694615,3.6430630739633805,1.0
207,-0.09645068005364713,1.2359845449388314,1.0
208,-0.4889039654903493,-2.4863556917064176,1.0
209,-1.4042814472816343,-3.9654609103809,1.0
210,-0.10303219405600161,-1.3040763269905429,1.0
211,-1.7682304334051238,-2.807001151466405,1.0
212,-1.8143533062615207,-3.1791629852484284,1.0
213,-0.40345323127130533,-2.348996157368968,1.0
214,-1.130076844471835,3.8601604583004367,1.0
215,-0.3301437783628649,2.310461923736128,1.0
216,-0.10359294767936425,-1.4032511450446123,1.0
217,-1.62823989738401,-3.2204858507533345,1.0
218,-1.2707298801868379,-3.8005019727510607,1.0
219,-0.32416504089757053,2.258575850536742,1.0
220,-0.8315156128757593,-3.3085736231806986,1.0
221,-1.155415495934793,-1.5835984682006496,1.0
222,-0.881319473732966,-3.475132219371443,1.0
223,-0.5141359669240005,-2.6875887460976777,1.0
224,-0.3419079527287237,-0.3557118757633038,1.0
225,-1.5000847352265911,-3.7443179026231133,1.0
226,-1.0954654344733779,-3.668107005432998,1.0
227,-1.7184063154132856,-3.3682440302784826,1.0
228,-1.6844895347769164,-3.763593658804789,1.0
229,-1.2360846211804801,-3.415374506606893,1.0
230,-0.8067822954041247,-0.9766234149907908,1.0
231,-1.0602670272126122,-1.2910056766876408,1.0
232,-1.2544964554785265,-1.6560859763104374,1.0
233,-1.7104012526411965,-3.32409572120821,1.0
234,-0.4542455975888655,-0.4966308209616498,1.0
235,-1.7871749891345574,-3.1416569847774616,1.0
236,-1.2653672459679615,-1.7132219676058025,1.0
237,-0.2938211460847736,-0.3059091110213861,1.0
238,-0.40464573045361557,-0.44677700490382555,1.0
239,2.0312862850744597,1.4593137769745366,1.0
240,-1.025644646059946,-1.2281203432881376,1.0
241,-1.0788228697630302,-3.690372115433059,1.0
242,-1.4872833138502273,-3.470576936212552,1.0
243,1.529734642847232,1.1585643314419853,1.0
244,-1.3989303003200817,-2.036060855042705,1.0
245,-0.36732261146701223,-0.38551111103762986,1.0
246,-1.533855491452027,-2.6219440640176517,1.0
247,1.753710641129559,1.347983043389053,1.0
248,-1.1589774325772944,-1.511957094098814,1.0
249,2.949685691471694,1.7382951810454772,1.0
250,-1.3816599715614952,-1.795472350771327,1.0
251,2.412001182301464,1.5431746192858102,1.0
252,1.4833133329655526,1.109549597387534,1.0
253,-1.2930006992057643,-1.6493194108093414,1.0
254,3.0283886209039195,1.7579743153415752,1.0
255,-1.1437479363766947,-1.4725106268944554,1.0
256,-1.0687063564225088,-1.289864024195949,1.0
257,2.7072874551802864,1.676205309613029,1.0
258,-0.2290228633721748,-0.2396698702438639,1.0
259,0.1803858770709238,0.18065098822534878,1.0
260,0.787999977285485,0.6917788812562357,1.0
261,-0.16529143225860216,-0.182942022447497,1.0
262,3.7397981820942,1.631349037356261,1.0
263,3.4877565328479556,1.8288497656620364,1.0
264,2.083777760608222,1.4342865125545723,1.0
265,2.365534868169987,1.6009481243661163,1.0
266,3.4703936850309227,1.7523066763473008,1.0
267,2.4291485911256263,0.4643268570353796,1.0
268,3.90210781338067,1.4335161657349387,1.0
269,2.038123216280848,1.4313844065565362,1.0
270,4.0438842865228235,1.4278221541098775,1.0
271,3.1534101922575997,1.7349267445433043,1.0
272,3.094417307502359,1.7039500921102657,1.0
273,1.0007750545522431,0.07476853700655409,1.0
274,3.221090765459689,1.8271003440266236,1.0
275,3.038951574347575,1.7092386679427272,1.0
276,-0.11056617411233992,-0.11186833964740657,1.0
277,1.4533855348719018,1.1411218532306062,1.0
278,3.4270477008074898,0.9826795057143475,1.0
279,3.163774246688869,1.69883486495499,1.0
280,3.0643527897583036,0.7337916526985329,1.0
281,2.9715303395519186,1.8031609502667318,1.0
282,3.668172418645874,1.818409528102087,1.0
283,1.8157637302185585,0.2858927026431976,1.0
284,-0.6520560920695386,0.010938888986192078,1.0
285,2.3956543575938207,0.3406085438444918,1.0
286,-0.018349547374299145,-8.222677130048527e-05,1.0
287,-1.8542624815704614,0.20958286910803303,1.0
288,-0.07550845888628543,-0.0003528277188410827,1.0
289,3.683273604344947,1.4741372212736732,1.0
290,3.0185454531570257,0.6194436623982613,1.0
291,0.6671695603642117,0.02644454383319394,1.0
292,3.2195950383281655,0.7638596843127718,1.0
293,0.6714202030720098,0.02950056674166458,1.0
294,3.626607977451595,1.6828177266005562,1.0
295,3.4169247515792254,0.9407611469829071,1.0
296,-0.4995558024091829,0.009249131818971551,1.0
297,2.825646924405238,1.6141162291856619,1.0
298,3.672617253462554,1.0459411314712654,1.0
299,0.7880071668691165,0.034514569406633756,1.0
300,3.8615532515294553,1.4907779431970236,1.0
301,-0.2855877103631263,0.0007290518245524114,1.0
302,2.284202874745685,0.3524755337589994,1.0
303,0.28139664986216917,0.010087752694608255,1.0
304,0.3135035436792691,0.004274191905336708,1.0
305,-1.4336835784331903,0.13183970823152108,1.0
306,0.9571951604036478,0.041412228324584986,1.0
307,-1.8543689591712003,0.19193366473222342,1.0
308,0.3818058173813234,0.007390395953090481,1.0
309,-2.7896762958241115,0.6466268787207019,1.0
310,-3.285488056641941,1.6730345065124044,1.0
311,-2.223498661921595,0.4213694874981057,1.0
312,-2.7806159145055425,0.5566125287672397,1.0
313,0.8263031880307012,0.04427619849925468,1.0
314,-3.728851147447684,1.2923291183544838,1.0
315,-1.2329296835079364,0.07284300033056205,1.0
316,-0.9589356524942321,0.061971013652499,1.0
317,-3.858110621225302,1.4235144794321826,1.0
318,-3.5930107438559062,1.0873572779982983,1.0
319,-3.1968924811845296,1.7248418985493403,1.0
320,-2.1276683919167376,1.3866744529133723,1.0
321,-2.964248696610357,0.5908910862740835,1.0
322,-3.602741536950789,1.2990003928383393,1.0
323,-1.174728958841731,0.9658711301174099,1.0
324,-2.5875209389194356,1.5688156857873499,1.0
325,-3.1629396241805874,1.7693001699488398,1.0
326,-1.7275786671875968,1.2979218251298181,1.0
327,-3.453412127094715,0.984995599944007,1.0
328,-2.812731663322877,1.692778136406083,1.0
329,-1.035532646605755,0.8936308410999171,1.0
330,-0.3156755897691886,0.30609108588545725,1.0
331,-3.701410407785589,1.1459676314766325,1.0
332,-4.211898112302497,1.9154974806735008,1.0
333,-2.4609497692807114,1.5752402611597736,1.0
334,-3.4356979747482397,1.6626666452258603,1.0
335,-3.344690578254995,1.5985051603896692,1.0
336,-1.3819363462673362,1.1099337015613322,1.0
337,-3.1794940311300435,1.675004949070965,1.0
338,-2.421196332365698,0.5252969919936104,1.0
339,-1.3364350902095543,1.035666384767448,1.0
340,-3.0629927242751642,1.7443592486702875,1.0
341,-3.565045532247713,1.819712205504373,1.0
342,-3.3445107453023635,1.1112872644128466,1.0
343,0.7776552704298979,-0.8895010856371599,1.0
344,-2.980307104330318,0.6660694505031945,1.0
345,-3.5522507835520236,1.2610047627570466,1.0
346,-1.8297440426590255,1.366558517380502,1.0
347,1.465328158269598,-2.0846851633371597,1.0
348,1.566881982407286,-2.387183337390719,1.0
349,-2.9654336422828718,1.6692489573935165,1.0
350,-0.9607558454577004,0.8492032679079912,1.0
351,-3.3789094347791395,1.7289589302184802,1.0
352,1.4713534533351182,-2.25643833404671,1.0
353,-3.028295663126044,1.6982496171474784,1.0
354,0.007509822623579305,-0.007631654623773446,1.0
355,1.7973091920968591,-3.092720255387059,1.0
356,0.3910776831739511,-0.40995281000999123,1.0
357,1.6388106884680138,-3.794992524608217,1.0
358,-0.8842784175864753,0.7612863244502618,1.0
359,1.5654613462746654,-2.305587367129849,1.0
360,1.5952923895222872,-3.0346755649530746,1.0
361,1.271395372115214,-1.6150212473528394,1.0
362,1.4070197683628682,-3.9026639360661606,1.0
363,1.5812580214604324,-2.9084112887143783,1.0
364,-1.7215932735605588,1.3125083920264988,1.0
365,0.5687227220298471,2.5984786023857613,1.0
366,1.6096064108823618,-3.501867067813482,1.0
367,1.7084976057332668,-2.960391289125509,1.0
368,0.03774943613090229,-0.03600987950672104,1.0
369,1.778851465752794,-3.278076290102249,1.0
370,1.5701755976275602,-2.3458760490148283,1.0
371,1.3162622056279303,-3.56919962434888,1.0
372,1.4558065885335836,-3.5199158779247743,1.0
373,0.09956702272251085,-1.2384861634329392,1.0
374,1.498063121851951,-3.4781465920370307,1.0
375,1.1980586570570606,-3.6548056378852563,1.0
376,1.3075953439058496,-3.8262923949588417,1.0
377,1.6906627942786372,-3.8082636383120407,1.0
378,1.5445775784800477,-3.562420077511625,1.0
379,0.33616430155948296,-2.4464638876505465,1.0
380,0.4715208961089593,-2.5186521746147186,1.0
381,1.7933263651994318,-3.700322917151895,1.0
382,1.7580264518504232,-2.9839923376102337,1.0
383,1.1105950997387541,-3.4968696343813153,1.0
384,0.02254102977795689,-0.4888977261817943,1.0
385,1.034029660621099,-3.762720636706817,1.0
386,0.14601038490221765,1.4225374982010817,1.0
387,1.5030182435154844,-3.694889642885003,1.0
388,0.5295630782310923,-2.7939143219415215,1.0
389,0.7235260860079976,-0.8533908533010266,1.0
390,1.2444415082647753,-3.9746789685625683,1.0
391,0.7113086948004845,-3.0319539304091934,1.0
392,0.036582442683608156,-0.7202671656160202,1.0
393,0.5967192682687713,2.8717115973563234,1.0
394,0.17716021774602725,-1.5392823860758458,1.0
395,0.45036794101621175,2.408121431067135,1.0
396,0.037572645348919506,0.8916009788295987,1.0
397,0.21364116367861805,1.7320159129134798,1.0
398,0.3243868928570292,-2.116324663250665,1.0
399,0.7307808250007513,3.0683292081876545,1.0
